25,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Lascano, Diego",,,,,,,,,"videoarte"
26,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Paksa, Margarita",,,,,,,,,"videoarte"
27,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Romano, Gustavo",,,,,,,,,"videoinstalación"
28,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Chemes, Diego",,,,,,,,,"videoinstalación"
29,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Wloch, Christian",,,,,,,,,"videoinstalación"
30,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Acevedo, Florencia",,,,,,,,,"videoinstalación"
31,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Erlich, Leandro",,,,,,,,,
32,1998,"Artes del Tercer Milenio","Centro Cultural Recoleta","Alonso, Rodrigo","Caminos, Ximena",,,"1998-03-13 00:00:00","1998-03-15 00:00:00",,"Miliyo, Esteban",,,,,,,,,
33,1998,"Studio Azzuro","Centro Cultural Recoleta","Ximena, Caminos","Gallo, Milagros","Rubinstein, Erica",,"1998-04-09 00:00:00","1998-05-03 00:00:00",,"Studio Azzurro",,,,,,,,,"videoinstalación"
34,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","A TV Dante","Greenaway, Peter",,,,,,,,,"tv"
35,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Ambiente","Plá, Eduardo",,,,,,,,,"Instalación"
36,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Animaciones argentinas","Artistas varios",,,,,,,,,"animación"
37,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Cambio de fase","Sardón, Mariano",,,,,,,,,"Instalación interactiva"
38,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Carambola","Groisman, Martín",,,,,,,,,"cine"
39,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Cine bizarro","Artistas varios",,,,,,,,,"selección de films"
40,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Daniela Volker. Una argentina en la BBC de Londres",,,,,,,,,,"presentación"
41,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","El arte del videoarte","Pérez Ornla, José Ramón",,,,,,,,,"tv"
42,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Enciclopedia","Duprat, Gastón","Cohn, Mariano","De Rosa, Adrián",,,,,,,"documental"
43,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Encuentro con artistas de Arte en Progresión",,,,,,,,,,"mesa redonda"
44,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Encuentro con artistas de Arte y Luz",,,,,,,,,,"mesa redonda"
45,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Encuentro con artistas visitantes",,,,,,,,,,"mesa redonda"
46,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Entrevista a Gyula Kosice",,,,,,,,,,"entrevista pública"
47,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Experimentar en la red",,,,,,,,,,"mesa redonda"
48,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","High & Low","Ceballos, Azul","Sinzinger, Ingrid",,,,,,,,"Instalación interactiva"
49,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Les instants videoarte de Manosque","Artistas varios",,,,,,,,,"selección de videoarte"
50,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00","Los archivos de Christian Boltanski","Boltansky, Christian",,,,,,,,,"tv"
